ITEM, SPEED0, SPEED1, SPEED2, SPEED3
3664,1,1000,4663,674
3665,1,1000,4664,672
3666,1,1000,4665,670
3667,1,1000,4666,668
3668,1,1000,4667,666
3669,1,1000,4668,664
3670,1,1000,4669,662
3671,1,1000,4670,660
3672,1,1000,4671,658
3673,1,1000,4672,656
3674,1,1000,4673,654
3675,1,1000,4674,652
3676,1,1000,4675,650
3677,1,1000,4676,648
3678,1,1000,4677,646
3679,1,1000,4678,644
3680,1,1000,4679,642
3681,1,1000,4680,640
3682,1,1000,4681,638
3683,1,1000,4682,636
3684,1,1000,4683,634
3685,1,1000,4684,632
3686,1,1000,4685,630
3687,1,1000,4686,628
3688,1,1000,4687,626
3689,1,1000,4688,624
3690,1,1000,4689,622
3691,1,1000,4690,620
3692,1,1000,4691,618
3693,1,1000,4692,616
3694,1,1000,4693,614
3695,1,1000,4694,612
3696,1,1000,4695,610
3697,1,1000,4696,608
3698,1,1000,4697,606
3699,1,1000,4698,604
3700,1,1000,4699,602
3701,1,1000,4700,600
3702,1,1000,4701,598
3703,1,1000,4702,596
3704,1,1000,4703,594
3705,1,1000,4704,592
3706,1,1000,4705,590
3707,1,1000,4706,588
3708,1,1000,4707,586
3709,1,1000,4708,584
3710,1,1000,4709,582
3711,1,1000,4710,580
3712,1,1000,4711,578
3713,1,1000,4712,576
3714,1,1000,4713,574
3715,1,1000,4714,572
3716,1,1000,4715,570
3717,1,1000,4716,568
3718,1,1000,4717,566
3719,1,1000,4718,564
3720,1,1000,4719,562
3721,1,1000,4720,560
3722,1,1000,4721,558
3723,1,1000,4722,556
3724,1,1000,4723,554
3725,1,1000,4724,552
3726,1,1000,4725,550
3727,1,1000,4726,548
3728,1,1000,4727,546
3729,1,1000,4728,544
3730,1,1000,4729,542
3731,1,1000,4730,540
3732,1,1000,4731,538
3733,1,1000,4732,536
3734,1,1000,4733,534
3735,1,1000,4734,532
3736,1,1000,4735,530
3737,1,1000,4736,528
3738,1,1000,4737,526
3739,1,1000,4738,524
3740,1,1000,4739,522
3741,1,1000,4740,520
3742,1,1000,4741,518
3743,1,1000,4742,516
3744,1,1000,4743,514
3745,1,1000,4744,512
3746,1,1000,4745,510
3747,1,1000,4746,508
3748,1,1000,4747,506
3749,1,1000,4748,504
3750,1,1000,4749,502
3751,1,1000,4750,500
3752,1,1000,4751,498
3753,1,1000,4752,496
3754,1,1000,4753,494
3755,1,1000,4754,492
3756,1,1000,4755,490
3757,1,1000,4756,488
3758,1,1000,4757,486
3759,1,1000,4758,484
3760,1,1000,4759,482
3761,1,1000,4760,480
3762,1,1000,4761,478
3763,1,1000,4762,476
3764,1,1000,4763,474
3765,1,1000,4764,472
3766,1,1000,4765,470
3767,1,1000,4766,468
3768,1,1000,4767,466
3769,1,1000,4768,464
3770,1,1000,4769,462
3771,1,1000,4770,460
3772,1,1000,4771,458
3773,1,1000,4772,456
3774,1,1000,4773,454
3775,1,1000,4774,452
3776,1,1000,4775,450
3777,1,1000,4776,448
3778,1,1000,4777,446
3779,1,1000,4778,444
3780,1,1000,4779,442
3781,1,1000,4780,440
3782,1,1000,4781,438
3783,1,1000,4782,436
3784,1,1000,4783,434
3785,1,1000,4784,432
3786,1,1000,4785,430
3787,1,1000,4786,428
3788,1,1000,4787,426
3789,1,1000,4788,424
3790,1,1000,4789,422
3791,1,1000,4790,420
3792,1,1000,4791,418
3793,1,1000,4792,416
3794,1,1000,4793,414
3795,1,1000,4794,412
3796,1,1000,4795,410
3797,1,1000,4796,408
3798,1,1000,4797,406
3799,1,1000,4798,404
3800,1,1000,4799,402
3801,1,1000,4800,400
3802,1,1000,4801,398
3803,1,1000,4802,396
3804,1,1000,4803,394
3805,1,1000,4804,392
3806,1,1000,4805,390
3807,1,1000,4806,388
3808,1,1000,4807,386
3809,1,1000,4808,384
3810,1,1000,4809,382
3811,1,1000,4810,380
3812,1,1000,4811,378
3813,1,1000,4812,376
3814,1,1000,4813,374
3815,1,1000,4814,372
3816,1,1000,4815,370
3817,1,1000,4816,368
3818,1,1000,4817,366
3819,1,1000,4818,364
3820,1,1000,4819,362
3821,1,1000,4820,360
3822,1,1000,4821,358
3823,1,1000,4822,356
3824,1,1000,4823,354
3825,1,1000,4824,352
3826,1,1000,4825,350
3827,1,1000,4826,348
3828,1,1000,4827,346
3829,1,1000,4828,344
3830,1,1000,4829,342
3831,1,1000,4830,340
3832,1,1000,4831,338
3833,1,1000,4832,336
3834,1,1000,4833,334
3835,1,1000,4834,332
3836,1,1000,4835,330
3837,1,1000,4836,328
3838,1,1000,4837,326
3839,1,1000,4838,324
3840,1,1000,4839,322
3841,1,1000,4840,320
3842,1,1000,4841,318
3843,1,1000,4842,316
3844,1,1000,4843,314
3845,1,1000,4844,312
3846,1,1000,4845,310
3847,1,1000,4846,308
3848,1,1000,4847,306
3849,1,1000,4848,304
3850,1,1000,4849,302
3851,1,1000,4850,300
3852,1,1000,4851,298
3853,1,1000,4852,296
3854,1,1000,4853,294
3855,1,1000,4854,292
3856,1,1000,4855,290
3857,1,1000,4856,288
3858,1,1000,4857,286
3859,1,1000,4858,284
3860,1,1000,4859,282
3861,1,1000,4860,280
3862,1,1000,4861,278
3863,1,1000,4862,276
3864,1,1000,4863,274
3865,1,1000,4864,272
3866,1,1000,4865,270
3867,1,1000,4866,268
3868,1,1000,4867,266
3869,1,1000,4868,264
3870,1,1000,4869,262
3871,1,1000,4870,260
3872,1,1000,4871,258
3873,1,1000,4872,256
3874,1,1000,4873,254
3875,1,1000,4874,252
3876,1,1000,4875,250
3877,1,1000,4876,248
3878,1,1000,4877,246
3879,1,1000,4878,244
3880,1,1000,4879,242
3881,1,1000,4880,240
3882,1,1000,4881,238
3883,1,1000,4882,236
3884,1,1000,4883,234
3885,1,1000,4884,232
3886,1,1000,4885,230
3887,1,1000,4886,228
3888,1,1000,4887,226
3889,1,1000,4888,224
3890,1,1000,4889,222
3891,1,1000,4890,220
3892,1,1000,4891,218
3893,1,1000,4892,216
3894,1,1000,4893,214
3895,1,1000,4894,212
3896,1,1000,4895,210
3897,1,1000,4896,208
3898,1,1000,4897,206
3899,1,1000,4898,204
3900,1,1000,4899,202
3901,1,1000,4900,200
3902,1,1000,4901,198
3903,1,1000,4902,196
3904,1,1000,4903,194
3905,1,1000,4904,192
3906,1,1000,4905,190
3907,1,1000,4906,188
3908,1,1000,4907,186
3909,1,1000,4908,184
3910,1,1000,4909,182
3911,1,1000,4910,180
3912,1,1000,4911,178
3913,1,1000,4912,176
3914,1,1000,4913,174
3915,1,1000,4914,172
3916,1,1000,4915,170
3917,1,1000,4916,168
3918,1,1000,4917,166
3919,1,1000,4918,164
3920,1,1000,4919,162
3921,1,1000,4920,160
3922,1,1000,4921,158
3923,1,1000,4922,156
3924,1,1000,4923,154
3925,1,1000,4924,152
3926,1,1000,4925,150
3927,1,1000,4926,148
3928,1,1000,4927,146
3929,1,1000,4928,144
3930,1,1000,4929,142
3931,1,1000,4930,140
3932,1,1000,4931,138
3933,1,1000,4932,136
3934,1,1000,4933,134
3935,1,1000,4934,132
3936,1,1000,4935,130
3937,0,1000,4936,128
3938,0,1000,4937,126
3939,0,1000,4938,124
3940,0,1000,4939,122
3941,0,1000,4940,120
3942,0,1000,4941,118
3943,0,1000,4942,116
3944,0,1000,4943,114
3945,0,1000,4944,112
3946,0,1000,4945,110
3947,0,1000,4946,108
3948,0,1000,4947,106
3949,0,1000,4948,104
3950,0,1000,4949,102
3951,0,1000,4950,100
3952,0,1000,4951,98
3953,0,1000,4952,96
3954,0,1000,4953,94
3955,0,1000,4954,92
3956,0,1000,4955,90
3957,0,1000,4956,88
3958,0,1000,4957,86
3959,0,1000,4958,84
3960,0,1000,4959,82
3961,0,1000,4960,80
3962,0,1000,4961,78
3963,0,1000,4962,76
3964,0,1000,4963,74
3965,0,1000,4964,72
3966,0,1000,4965,70
3967,0,1000,4966,68
3968,0,1000,4967,66
3969,0,1000,4968,64
3970,0,1000,4969,62
3971,0,1000,4970,60
3972,0,1000,4971,58
3973,0,1000,4972,56
3974,0,1000,4973,54
3975,0,1000,4974,52
3976,0,1000,4975,50
3977,0,1000,4976,48
3978,0,1000,4977,46
3979,0,1000,4978,44
3980,0,1000,4979,42
3981,0,1000,4980,40
3982,0,1000,4981,38
3983,0,1000,4982,36
3984,0,1000,4983,34
3985,0,1000,4984,32
3986,0,1000,4985,30
3987,0,1000,4986,28
3988,0,1000,4987,26
3989,0,1000,4988,24
3990,0,1000,4989,22
3991,0,1000,4990,20
3992,0,1000,4991,18
3993,0,1000,4992,16
3994,0,1000,4993,14
3995,0,1000,4994,12
3996,0,1000,4995,10
3997,0,1000,4996,8
3998,0,1000,4997,6
3999,0,1000,4998,4
4000,0,1000,4999,2
4001,0,1000,5000,0
4002,0,1000,5001,-2
4003,0,1000,5002,-4
4004,0,1000,5003,-6
4005,0,0,5004,-8
4006,0,0,5005,-10
4007,0,0,5006,-12
4008,0,0,5007,-14
4009,0,0,5008,-16
4010,0,0,5009,-18
4011,0,0,5010,-20
4012,0,0,5011,-22
4013,0,0,5012,-24
4014,0,0,5013,-26
4015,0,0,5014,-28
4016,0,0,5015,-30
4017,0,0,5016,-32
4018,0,0,5017,-34
4019,0,0,5018,-36
4020,0,0,5019,-38
4021,0,0,5020,-40
4022,0,0,5021,-42
4023,0,0,5022,-44
4024,0,0,5023,-46
4025,0,0,5024,-48
4026,0,0,5025,-50
4027,0,0,5026,-52
4028,0,0,5027,-54
4029,0,0,5028,-56
4030,0,0,5029,-58
4031,0,0,5030,-60
4032,0,0,5031,-62
4033,0,0,5032,-64
4034,0,0,5033,-66
4035,0,0,5034,-68
4036,0,0,5035,-70
4037,0,0,5036,-72
4038,0,0,5037,-74
4039,0,0,5038,-76
4040,0,0,5039,-78
4041,0,0,5040,-80
4042,0,0,5041,-82
4043,0,0,5042,-84
4044,0,0,5043,-86
4045,0,0,5044,-88
4046,0,0,5045,-90
4047,0,0,5046,-92
4048,0,0,5047,-94
4049,0,0,5048,-96
4050,0,0,5049,-98
4051,0,0,5050,-100
4052,0,0,5051,-102
4053,0,0,5052,-104
4054,0,0,5053,-106
4055,0,0,5054,-108
4056,0,0,5055,-110
4057,0,0,5056,-112
4058,0,0,5057,-114
4059,0,0,5058,-116
4060,0,0,5059,-118
4061,0,0,5060,-120
4062,0,0,5061,-122
4063,0,0,5062,-124
4064,0,0,5063,-126
4065,0,0,5064,-128
4066,0,0,5065,-130
4067,0,0,5066,-132
4068,0,0,5067,-134
4069,0,0,5068,-136
4070,0,0,5069,-138
4071,0,0,5070,-140
4072,0,0,5071,-142
4073,0,0,5072,-144
4074,0,0,5073,-146
4075,0,0,5074,-148
4076,0,0,5075,-150
4077,0,0,5076,-152
4078,0,0,5077,-154
4079,0,0,5078,-156
4080,0,0,5079,-158
4081,0,0,5080,-160
4082,0,0,5081,-162
4083,0,0,5082,-164
4084,0,0,5083,-166
4085,0,0,5084,-168
4086,0,0,5085,-170
4087,0,0,5086,-172
4088,0,0,5087,-174
4089,0,0,5088,-176
4090,0,0,5089,-178
4091,0,0,5090,-180
4092,0,0,5091,-182
4093,0,0,5092,-184
4094,0,0,5093,-186
4095,0,0,5094,-188
4096,0,0,5095,-190
4097,0,0,5096,-192
4098,0,0,5097,-194
4099,0,0,5098,-196
4100,0,0,5099,-198
4101,5009,4670,5100,-200
4102,5009,4670,5101,-202
4103,5009,4670,5102,-204
4104,5009,4670,5103,-206
4105,5009,4670,5104,-208
4106,5009,4670,5105,-210
4107,5009,4670,5106,-212
4108,5009,4670,5107,-214
4109,5009,4670,5108,-216
4110,5009,4670,5109,-218
4111,5009,4670,5110,-220
4112,5009,4670,5111,-222
4113,5009,4670,5112,-224
4114,5009,4670,5113,-226
4115,5009,4670,5114,-228
4116,5009,4670,5115,-230
4117,5009,4670,5116,-232
4118,5009,4670,5117,-234
4119,5009,4670,5118,-236
4120,5009,4670,5119,-238
4121,5009,4670,5120,-240
4122,5009,4670,5121,-242
4123,5009,4670,5122,-244
4124,5009,4670,5123,-246
4125,5009,4670,5124,-248
4126,5009,4670,5125,-250
4127,5009,4670,5126,-252
4128,5009,4670,5127,-254
4129,5009,4670,5128,-256
4130,5009,4670,5129,-258
4131,5009,4670,5130,-260
4132,5009,4670,5131,-262
4133,5009,4670,5132,-264
4134,5009,4670,5133,-266
4135,5009,4670,5134,-268
4136,5009,4670,5135,-270
4137,5009,4670,5136,-272
4138,5009,4670,5137,-274
4139,5009,4670,5138,-276
4140,5009,4670,5139,-278
4141,5009,4670,5140,-280
4142,5009,4670,5141,-282
4143,5009,4670,5142,-284
4144,5009,4670,5143,-286
4145,5009,4670,5144,-288
4146,5009,4670,5145,-290
4147,5009,4670,5146,-292
4148,5009,4670,5147,-294
4149,5009,4670,5148,-296
4150,5009,4670,5149,-298
4151,5009,4670,5150,-300
4152,5009,4670,5151,-302
4153,5009,4670,5152,-304
4154,5009,4670,4371,-306
4155,5009,4670,4371,-308
4156,5009,4670,4371,-310
4157,5009,4670,4371,-312
4158,5009,4670,4371,-314
4159,5009,4670,4371,-316
4160,5009,4670,4371,-318
4161,5009,4670,4371,-320
4162,5009,4670,4371,-322
4163,5009,4670,4371,-324
4164,5009,4670,4371,-326
4165,5009,4670,4371,-328
4166,5009,4670,4371,-330
4167,5009,4670,4371,-332
4168,5009,4670,4371,-334
4169,5009,4670,4371,-336
4170,5009,4670,4371,-338
4171,5009,4670,4371,-340
4172,5009,4670,4371,-342
4173,5009,4670,4371,-344
4174,5009,4670,4371,-346
4175,5009,4670,4371,-348
4176,5009,4670,4371,-350
4177,5009,4670,4371,-352
4178,5009,4670,4371,-354
4179,5009,4670,4371,-356
4180,5009,4670,4371,-358
4181,5009,4670,4371,-360
4182,5009,4670,4371,-362
4183,5009,4670,4371,-364
4184,5009,4670,4371,-366
4185,5009,4670,4371,-368
4186,5009,4670,4371,-370
4187,5009,4670,4371,-372
4188,5009,4670,4371,-374
4189,5009,4670,4371,-376
4190,5009,4670,4371,-378
4191,5009,4670,4371,-380
4192,5009,4670,4371,-382
4193,5009,4670,4371,-384
4194,5009,4670,4371,-386
4195,5009,4670,4371,-388
4196,5009,4670,4371,-390
4197,5009,4670,4371,-392
4198,5009,4670,4371,-394
4199,5009,4670,4371,-396
4200,5009,4670,4371,-398
4201,9015,8677,8365,-400
4202,9015,8677,8365,-402
4203,9015,8677,8365,-404
4204,9015,8677,8365,-406
4205,9015,8677,8365,-408
4206,9015,8677,8365,-410
4207,9015,8677,8365,-412
4208,9015,8677,8365,-414
4209,9015,8677,8365,-416
4210,9015,8677,8365,-418
4211,9015,8677,8365,-420
4212,9015,8677,8365,-422
4213,9015,8677,8365,-424
4214,9015,8677,8365,-426
4215,9015,8677,8365,-428
4216,9015,8677,8365,-430
4217,9015,8677,8365,-432
4218,9015,8677,8365,-434
4219,9015,8677,8365,-436
4220,9015,8677,8365,-438
4221,9015,8677,8365,-440
4222,9015,8677,8365,-442
4223,9015,8677,8365,-444
4224,9015,8677,8365,-446
4225,9015,8677,8365,-448
4226,9015,8677,8365,-450
4227,9015,8677,8365,-452
4228,9015,8677,8365,-454
4229,9015,8677,8365,-456
4230,9015,8677,8365,-458
4231,9015,8677,8365,-460
4232,9015,8677,8365,-462
4233,9015,8677,8365,-464
4234,9015,8677,8365,-466
4235,9015,8677,8365,-468
4236,9015,8677,8365,-470
4237,9015,8677,8365,-472
4238,9015,8677,8365,-474
4239,9015,8677,8365,-476
4240,9015,8677,8365,-478
4241,9015,8677,8365,-480
4242,9015,8677,8365,-482
4243,9015,8677,8365,-484
4244,9015,8677,8365,-486
4245,9015,8677,8365,-488
4246,9015,8677,8365,-490
4247,9015,8677,8365,-492
4248,9015,8677,8365,-494
4249,9015,8677,8365,-496
4250,9015,8677,8365,-498
4251,9015,8677,8365,-500
4252,9015,8677,8365,-502
4253,9015,8677,8365,-504
4254,9015,8677,8365,-506
4255,9015,8677,8365,-508
4256,9015,8677,8365,-510
4257,9015,8677,8365,-512
4258,9015,8677,8365,-514
4259,9015,8677,8365,-516
4260,9015,8677,8365,-518
4261,9015,8677,8365,-520
4262,9015,8677,8365,-522
4263,9015,8677,8365,-524
4264,9015,8677,8365,-526
4265,9015,8677,8365,-528
4266,9015,8677,8365,-530
4267,9015,8677,8365,-532
4268,9015,8677,8365,-534
4269,9015,8677,8365,-536
4270,9015,8677,8365,-538
4271,9015,8677,8365,-540
4272,9015,8677,8365,-542
4273,9015,8677,8365,-544
4274,9015,8677,8365,0
4275,9015,8677,8365,0
4276,9015,8677,8365,0
4277,9015,8677,8365,0
4278,9015,8677,8365,0
4279,9015,8677,8365,0
4280,9015,8677,8365,0
4281,9015,8677,8365,0
4282,9015,8677,8365,0
4283,9015,8677,8365,0
4284,9015,8677,8365,0
4285,9015,8677,8365,0
4286,9015,8677,8365,0
4287,9015,8677,8365,0
4288,9015,8677,8365,0
4289,9015,8677,8365,0
4290,9015,8677,8365,0
4291,9015,8677,8365,0
4292,9015,8677,8365,0
4293,9015,8677,8365,0
4294,9015,8677,8365,0
4295,9015,8677,8365,0
4296,9015,8677,8365,0
4297,9015,8677,8365,0
4298,9015,8677,8365,0
4299,9015,8677,8365,0
4300,9015,8677,8365,0
4301,13013,12681,12365,0
4302,13013,12681,12365,0
4303,13013,12681,12365,0
4304,13013,12681,12365,0
4305,13013,12681,12365,0
4306,13013,12681,12365,0
4307,13013,12681,12365,0
4308,13013,12681,12365,0
4309,13013,12681,12365,0
4310,13013,12681,12365,0
4311,13013,12681,12365,0
4312,13013,12681,12365,0
4313,13013,12681,12365,0
4314,13013,12681,12365,0
4315,13013,12681,12365,0
4316,13013,12681,12365,0
4317,13013,12681,12365,0
4318,13013,12681,12365,0
4319,13013,12681,12365,0
4320,13013,12681,12365,0
4321,13013,12681,12365,0
4322,13013,12681,12365,0
4323,13013,12681,12365,0
4324,13013,12681,12365,0
4325,13013,12681,12365,0
4326,13013,12681,12365,0
4327,13013,12681,12365,0
4328,13013,12681,12365,0
4329,13013,12681,12365,0
4330,13013,12681,12365,0
4331,13013,12681,12365,0
4332,13013,12681,12365,0
4333,13013,12681,12365,0
4334,13013,12681,12365,0
4335,13013,12681,12365,0
4336,13013,12681,12365,0
4337,13013,12681,12365,0
4338,13013,12681,12365,0
4339,13013,12681,12365,0
4340,13013,12681,12365,0
4341,13013,12681,12365,0
4342,13013,12681,12365,0
4343,13013,12681,12365,0
4344,13013,12681,12365,0
4345,13013,12681,12365,0
4346,13013,12681,12365,0
4347,13013,12681,12365,0
4348,13013,12681,12365,0
4349,13013,12681,12365,0
4350,13013,12681,12365,0
4351,13013,12681,12365,0
4352,13013,12681,12365,0
4353,13013,12681,12365,0
4354,13013,12681,12365,0
4355,13013,12681,12365,0
4356,13013,12681,12365,0
4357,13013,12681,12365,0
4358,13013,12681,12365,0
4359,13013,12681,12365,0
4360,13013,12681,12365,0
4361,13013,12681,12365,0
4362,13013,12681,12365,0
4363,13013,12681,12365,0
4364,13013,12681,12365,0
4365,13013,12681,12365,0
4366,13013,12681,12365,0
4367,13013,12681,12365,0
4368,13013,12681,12365,0
4369,13013,12681,12365,0
4370,13013,12681,12365,0
4371,13013,12681,12365,0
4372,13013,12681,12365,0
4373,13013,12681,12365,0
4374,13013,12681,12365,0
4375,13013,12681,12365,0
4376,13013,12681,12365,0
4377,13013,12681,12365,0
4378,13013,12681,12365,0
4379,13013,12681,12365,0
4380,13013,12681,12365,0
4381,13013,12681,12365,0
4382,13013,12681,12365,0
4383,13013,12681,12365,0
4384,13013,12681,12365,0
4385,13013,12681,12365,0
4386,13013,12681,12365,0
4387,13013,12681,12365,0
4388,13013,12681,12365,0
4389,13013,12681,12365,0
4390,13013,12681,12365,0
4391,13013,12681,12365,0
4392,13013,12681,12365,0
4393,13013,12681,12365,0
4394,13013,12681,12365,0
4395,13013,12681,12365,0
4396,13013,12681,12365,0
4397,13013,12681,12365,0
4398,13013,12681,12365,0
4399,13013,12681,12365,0
4400,13013,12681,12365,0
4401,17002,16676,16354,0
4402,17002,16676,16354,0
4403,17002,16676,16354,0
4404,17002,16676,16354,0
4405,17002,16676,16354,0
4406,17002,16676,16354,0
4407,17002,16676,16354,0
4408,17002,16676,16354,0
4409,17002,16676,16354,0
4410,17002,16676,16354,0
4411,17002,16676,16354,0
4412,17002,16676,16354,0
4413,17002,16676,16354,0
4414,17002,16676,16354,0
4415,17002,16676,16354,0
4416,17002,16676,16354,0
4417,17002,16676,16354,0
4418,17002,16676,16354,0
4419,17002,16676,16354,0
4420,17002,16676,16354,0
4421,17002,16676,16354,0
4422,17002,16676,16354,0
4423,17002,16676,16354,0
4424,17002,16676,16354,0
4425,17002,16676,16354,0
4426,17002,16676,16354,0
4427,17002,16676,16354,0
4428,17002,16676,16354,0
4429,17002,16676,16354,0
4430,17002,16676,16354,0
4431,17002,16676,16354,0
4432,17002,16676,16354,0
4433,17002,16676,16354,0
4434,17002,16676,16354,0
4435,17002,16676,16354,0
4436,17002,16676,16354,0
4437,17002,16676,16354,0
4438,17002,16676,16354,0
4439,17002,16676,16354,0
4440,17002,16676,16354,0
4441,17002,16676,16354,0
4442,17002,16676,16354,0
4443,17002,16676,16354,0
4444,17002,16676,16354,0
4445,17002,16676,16354,0
4446,17002,16676,16354,0
4447,17002,16676,16354,0
4448,17002,16676,16354,0
4449,17002,16676,16354,0
4450,17002,16676,16354,0
4451,17002,16676,16354,0
4452,17002,16676,16354,0
4453,17002,16676,16354,0
4454,17002,16676,16354,0
4455,17002,16676,16354,0
4456,17002,16676,16354,0
4457,17002,16676,16354,0
4458,17002,16676,16354,0
4459,17002,16676,16354,0
4460,17002,16676,16354,0
4461,17002,16676,16354,0
4462,17002,16676,16354,0
4463,17002,16676,16354,0
4464,17002,16676,16354,0
4465,17002,16676,16354,0
4466,17002,16676,16354,0
4467,17002,16676,16354,0
4468,17002,16676,16354,0
4469,17002,16676,16354,0
4470,17002,16676,16354,0
4471,17002,16676,16354,0
4472,17002,16676,16354,0
4473,17002,16676,16354,0
4474,17002,16676,16354,0
4475,17002,16676,16354,0
4476,17002,16676,16354,0
4477,17002,16676,16354,0
4478,17002,16676,16354,0
4479,17002,16676,16354,0
4480,17002,16676,16354,0
4481,17002,16676,16354,0
4482,17002,16676,16354,0
4483,17002,16676,16354,0
4484,17002,16676,16354,0
4485,17002,16676,16354,0
4486,17002,16676,16354,0
4487,17002,16676,16354,0
4488,17002,16676,16354,0
4489,17002,16676,16354,0
4490,17002,16676,16354,0
4491,17002,16676,16354,0
4492,17002,16676,16354,0
4493,17002,16676,16354,0
4494,17002,16676,16354,0
4495,17002,16676,16354,0
4496,17002,16676,16354,0
4497,17002,16676,16354,0
4498,17002,16676,16354,0
4499,17002,16676,16354,0
4500,17002,16676,16354,0
4501,21008,20688,20368,0
4502,21008,20688,20368,0
4503,21008,20688,20368,0
4504,21008,20688,20368,0
4505,21008,20688,20368,0
4506,21008,20688,20368,0
4507,21008,20688,20368,0
4508,21008,20688,20368,0
4509,21008,20688,20368,0
4510,21008,20688,20368,0
4511,21008,20688,20368,0
4512,21008,20688,20368,0
4513,21008,20688,20368,0
4514,21008,20688,20368,0
4515,21008,20688,20368,0
4516,21008,20688,20368,0
4517,21008,20688,20368,0
4518,21008,20688,20368,0
4519,21008,20688,20368,0
4520,21008,20688,20368,0
4521,21008,20688,20368,0
4522,21008,20688,20368,0
4523,21008,20688,20368,0
4524,21008,20688,20368,0
4525,21008,20688,20368,0
4526,21008,20688,20368,0
4527,21008,20688,20368,0
4528,21008,20688,20368,0
4529,21008,20688,20368,0
4530,21008,20688,20368,0
4531,21008,20688,20368,0
4532,21008,20688,20368,0
4533,21008,20688,20368,0
4534,21008,20688,20368,0
4535,21008,20688,20368,0
4536,21008,20688,20368,0
4537,21008,20688,20368,0
4538,21008,20688,20368,0
4539,21008,20688,20368,0
4540,21008,20688,20368,0
4541,21008,20688,20368,0
4542,21008,20688,20368,0
4543,21008,20688,20368,0
4544,21008,20688,20368,0
4545,21008,20688,20368,0
4546,21008,20688,20368,0
4547,21008,20688,20368,0
4548,21008,20688,20368,0
4549,21008,20688,20368,0
4550,21008,20688,20368,0
4551,21008,20688,20368,0
4552,21008,20688,20368,0
4553,21008,20688,20368,0
4554,21008,20688,20368,0
4555,21008,20688,20368,0
4556,21008,20688,20368,0
4557,21008,20688,20368,0
4558,21008,20688,20368,0
4559,21008,20688,20368,0
4560,21008,20688,20368,0
4561,21008,20688,20368,0
4562,21008,20688,20368,0
4563,21008,20688,20368,0
4564,21008,20688,20368,0
4565,21008,20688,20368,0
4566,21008,20688,20368,0
4567,21008,20688,20368,0
4568,21008,20688,20368,0
4569,21008,20688,20368,0
4570,21008,20688,20368,0
4571,21008,20688,20368,0
4572,21008,20688,20368,0
4573,21008,20688,20368,0
4574,21008,20688,20368,0
4575,21008,20688,20368,0
4576,21008,20688,20368,0
4577,21008,20688,20368,0
4578,21008,20688,20368,0
4579,21008,20688,20368,0
4580,21008,20688,20368,0
4581,21008,20688,20368,0
4582,21008,20688,20368,0
4583,21008,20688,20368,0
4584,21008,20688,20368,0
4585,21008,20688,20368,0
4586,21008,20688,20368,0
4587,21008,20688,20368,0
4588,21008,20688,20368,0
4589,21008,20688,20368,0
4590,21008,20688,20368,0
4591,21008,20688,20368,0
4592,21008,20688,20368,0
4593,21008,20688,20368,0
4594,21008,20688,20368,0
4595,21008,20688,20368,0
4596,21008,20688,20368,0
4597,21008,20688,20368,0
4598,21008,20688,20368,0
4599,21008,20688,20368,0
4600,21008,20688,20368,0
4601,25014,24686,24365,0
4602,25014,24686,24365,0
4603,25014,24686,24365,0
4604,25014,24686,24365,0
4605,25014,24686,24365,0
4606,25014,24686,24365,0
4607,25014,24686,24365,0
4608,25014,24686,24365,0
4609,25014,24686,24365,0
4610,25014,24686,24365,0
4611,25014,24686,24365,0
4612,25014,24686,24365,0
4613,25014,24686,24365,0
4614,25014,24686,24365,0
4615,25014,24686,24365,0
4616,25014,24686,24365,0
4617,25014,24686,24365,0
4618,25014,24686,24365,0
4619,25014,24686,24365,0
4620,25014,24686,24365,0
4621,25014,24686,24365,0
4622,25014,24686,24365,0
4623,25014,24686,24365,0
4624,25014,24686,24365,0
4625,25014,24686,24365,0
4626,25014,24686,24365,0
4627,25014,24686,24365,0
4628,25014,24686,24365,0
4629,25014,24686,24365,0
4630,25014,24686,24365,0
4631,25014,24686,24365,0
4632,25014,24686,24365,0
4633,25014,24686,24365,0
4634,25014,24686,24365,0
4635,25014,24686,24365,0
4636,25014,24686,24365,0
4637,25014,24686,24365,0
4638,25014,24686,24365,0
4639,25014,24686,24365,0
4640,25014,24686,24365,0
4641,25014,24686,24365,0
4642,25014,24686,24365,0
4643,25014,24686,24365,0
4644,25014,24686,24365,0
4645,25014,24686,24365,0
4646,25014,24686,24365,0
4647,25014,24686,24365,0
4648,25014,24686,24365,0
4649,25014,24686,24365,0
4650,25014,24686,24365,0
4651,25014,24686,24365,0
4652,25014,24686,24365,0
4653,25014,24686,24365,0
4654,25014,24686,24365,0
4655,25014,24686,24365,0
4656,25014,24686,24365,0
4657,25014,24686,24365,0
4658,25014,24686,24365,0
4659,25014,24686,24365,0
4660,25014,24686,24365,0
4661,25014,24686,24365,0
4662,25014,24686,24365,0
4663,25014,24686,24365,0
4664,25014,24686,24365,0
4665,25014,24686,24365,0
4666,25014,24686,24365,0
4667,25014,24686,24365,0
